Timestep,L_ASIS,L_Ankle_Lat,L_Heel,L_Knee_Lat,L_PSIS,L_Shank_Front,L_Shank_Rear,L_Shank_Upper,L_Thigh_Front,L_Thigh_Rear,L_Thigh_Upper,L_Toe_Lat,L_Toe_Med,L_Toe_Tip,R_ASIS,R_Ankle_Lat,R_Heel,R_Knee_Lat,R_PSIS,R_Shank_Front,R_Shank_Rear,R_Shank_Upper,R_Thigh_Front,R_Thigh_Rear,R_Thigh_Upper,R_Toe_Lat,R_Toe_Med,R_Toe_Tip
2348,0.00780786,0.00515149,0.00215806,0.00986819,0.00466938,0.00173162,0.0069044,0.00450245,0.00254841,0.00585047,0.00177583,0.0115581,0.00662137,0.00614316,0.00537474,0.0012344,0.00522011,0.00348429,0.00452574,0.00493927,0.0020212,0.00250803,0.00402126,0.00483262,0.00441516,0.00260808,0.00106452,0.00138039
2349,0.00784486,0.00504375,0.00240119,0.00989443,0.00483686,0.00191761,0.00694451,0.00429764,0.00303405,0.00603845,0.00165153,0.011391,0.00634815,0.0061233,0.00596501,0.00107925,0.00492198,0.00347343,0.00492843,0.00484082,0.00197577,0.00231095,0.00458584,0.00524764,0.00456172,0.0025687,0.000776301,0.00140973
2350,0.00802644,0.00490896,0.00270372,0.00991641,0.00507728,0.00228567,0.00693916,0.00375358,0.00352419,0.00621924,0.00168833,0.0110084,0.00600771,0.0059177,0.00658421,0.000817394,0.00471241,0.00312516,0.00505018,0.00462786,0.00196283,0.00215029,0.00530067,0.00549634,0.00475241,0.00251066,0.000477854,0.00148563
2351,0.00817697,0.00467238,0.00286331,0.00987852,0.00523494,0.00263873,0.00669198,0.00330786,0.0038969,0.0064513,0.00186101,0.0106258,0.00575541,0.00568134,0.00728216,0.000511975,0.00460976,0.00285192,0.00485848,0.00449225,0.00199604,0.00203233,0.00616636,0.00549828,0.00505683,0.00249722,0.000326799,0.00141915
2352,0.00830769,0.00439913,0.00305436,0.00978974,0.00544489,0.0029791,0.00618772,0.00307335,0.00422026,0.00679455,0.00217198,0.0103011,0.00554741,0.00552766,0.0080553,0.000261431,0.00438804,0.00267579,0.00465489,0.00441194,0.00195382,0.0018702,0.00714247,0.00548711,0.00537513,0.00248397,0.000259656,0.00142351
2353,0.00845913,0.00416572,0.00328074,0.00969066,0.00572245,0.00337617,0.0057061,0.00299963,0.00462169,0.00703771,0.00254593,0.0099195,0.00535837,0.0054086,0.00878276,0.000243071,0.00416512,0.00247392,0.00479933,0.00434749,0.00195278,0.00170519,0.00830676,0.00559886,0.00566187,0.00235126,0.000273319,0.0015945
2354,0.0086529,0.00406062,0.00365934,0.00960221,0.00606756,0.00380227,0.00531888,0.00300437,0.00502535,0.0071815,0.00307841,0.00968998,0.00518638,0.0052693,0.00945756,0.000498532,0.00395832,0.00224701,0.00509034,0.0042228,0.00205411,0.00165293,0.00948184,0.00583895,0.00594088,0.00229589,0.000302809,0.00171653
2355,0.00886564,0.00404249,0.00404501,0.00943189,0.0064278,0.00417718,0.00499458,0.00309484,0.00532275,0.00729807,0.00344903,0.00948324,0.00500133,0.00508294,0.0102131,0.000800114,0.00377534,0.00213836,0.00531095,0.00400569,0.0021048,0.00166898,0.0106545,0.00611083,0.006193,0.00252727,0.000386163,0.00166382
2356,0.00920738,0.00424985,0.00456866,0.00905641,0.00682892,0.00453893,0.00458117,0.00325906,0.00549752,0.00739539,0.00364856,0.00937711,0.00482605,0.00493531,0.0110871,0.00107515,0.00359495,0.00223874,0.00555426,0.00379437,0.00194154,0.00139841,0.011633,0.00622355,0.00647394,0.0028872,0.000676502,0.00175395
2357,0.00940561,0.00455415,0.00510796,0.00836077,0.00716074,0.00482111,0.00405369,0.00347721,0.00555815,0.0073931,0.00360109,0.00950291,0.00477251,0.00497924,0.0118904,0.00153349,0.0033882,0.00249746,0.00583093,0.00371919,0.00185203,0.00113408,0.0126497,0.00619653,0.00674332,0.00315046,0.00107192,0.00191146
2358,0.00967529,0.00482891,0.00549836,0.00748323,0.00751472,0.0049938,0.00364118,0.00372542,0.00559172,0.00731931,0.003475,0.00998303,0.0049485,0.00523708,0.0124533,0.00184967,0.00318816,0.00277152,0.00598007,0.00367703,0.00190587,0.00107545,0.0135033,0.00621254,0.00697849,0.0032966,0.00139615,0.0020964
2359,0.00989462,0.00505447,0.00581611,0.00649998,0.0078574,0.00492951,0.00314054,0.00387708,0.00558627,0.00694363,0.00337313,0.0107228,0.00525872,0.00556012,0.0129726,0.00198867,0.00302595,0.00300883,0.00600521,0.00369144,0.00198887,0.00111595,0.0142647,0.00629247,0.00722609,0.00341606,0.00170452,0.00225492
2360,0.0100833,0.00527725,0.0061274,0.00559118,0.00803209,0.0045618,0.00236672,0.00373144,0.00542681,0.00648348,0.00351256,0.0114624,0.00556205,0.00587975,0.013425,0.00205605,0.0028779,0.00329382,0.00599116,0.00381881,0.00198877,0.00124311,0.0147121,0.00651262,0.00750747,0.00351276,0.00199855,0.00240251
2361,0.0102779,0.00535698,0.00621949,0.0049218,0.0077921,0.00395326,0.0017517,0.00316941,0.00513898,0.00600495,0.00374147,0.0119077,0.0058948,0.00605156,0.0137765,0.00220691,0.00286635,0.00356936,0.00591745,0.00405666,0.00195712,0.00129011,0.0149071,0.00670509,0.00774231,0.00357853,0.00223091,0.00261145
2362,0.0102973,0.00526029,0.00596705,0.00449744,0.00759856,0.00328534,0.00120999,0.00233909,0.00501072,0.00555671,0.00389284,0.012096,0.00614196,0.00613479,0.0140167,0.00239384,0.00300517,0.00382895,0.00587191,0.00438582,0.00191017,0.00131484,0.0150438,0.00679223,0.0079179,0.00358779,0.00237824,0.00275637
2363,0.0101834,0.00502464,0.00560744,0.00428941,0.00750917,0.00258181,0.00121869,0.00141354,0.00508528,0.00502778,0.00419107,0.0120597,0.0061948,0.00622013,0.0141645,0.00242535,0.003276,0.00410222,0.00579173,0.00477407,0.00208759,0.00153353,0.0150526,0.00695924,0.00804579,0.00366538,0.00255111,0.00288799
2364,0.0100743,0.00474057,0.00518219,0.00435069,0.00742381,0.00202901,0.00155893,0.000560471,0.00520728,0.00452308,0.00460115,0.0119284,0.00622994,0.0063658,0.0141852,0.00214839,0.00344645,0.00453165,0.00570159,0.00517191,0.00214799,0.00191256,0.0150489,0.00713142,0.00813899,0.00358215,0.00266556,0.002937
2365,0.00995193,0.00450545,0.00477553,0.00457534,0.00729607,0.00170489,0.0018877,0.000632304,0.00529622,0.00405872,0.00495395,0.0116522,0.00617254,0.00642493,0.014048,0.00168697,0.00363734,0.00499431,0.00560906,0.00559258,0.00211415,0.00236248,0.0151122,0.00709566,0.00821512,0.00339889,0.00267402,0.00296089
2366,0.0098274,0.00433064,0.00448081,0.00486987,0.00719609,0.0014482,0.00208644,0.000940488,0.00541387,0.00363746,0.0052929,0.0114236,0.00613448,0.00644249,0.0138831,0.00167596,0.00395309,0.00537198,0.00553721,0.00595818,0.00222239,0.00273936,0.0151077,0.00726847,0.00826372,0.00318928,0.00259721,0.00301028
2367,0.00973285,0.00423276,0.00446308,0.0051452,0.00720993,0.001305,0.00209868,0.00107424,0.00555349,0.00329112,0.00563701,0.0112973,0.00611293,0.00645394,0.0137373,0.00182459,0.00431627,0.0057571,0.00559923,0.00623334,0.00238532,0.00292693,0.015107,0.00736395,0.0083055,0.00295828,0.00246082,0.00295802
2368,0.00970021,0.00426068,0.00460995,0.00540167,0.007305,0.00108991,0.00212437,0.00119435,0.0056941,0.00301094,0.00590442,0.0112954,0.00617218,0.00645231,0.013463,0.00183304,0.00464606,0.00610021,0.00573339,0.00649042,0.00257231,0.0028975,0.015139,0.00738184,0.00838304,0.00263591,0.00236492,0.00285664
2369,0.00966951,0.00442274,0.00481994,0.00559277,0.00728331,0.00104613,0.00221488,0.00135667,0.00570772,0.00257676,0.00605801,0.0114074,0.00621683,0.00647959,0.0130737,0.00184835,0.00468035,0.006431,0.00586682,0.00678087,0.00278175,0.00281987,0.0152198,0.00737578,0.00843909,0.00214208,0.00231114,0.0029839
2370,0.00972532,0.00463782,0.00497737,0.00573373,0.00740691,0.00108036,0.0020795,0.00147163,0.00573969,0.00226316,0.00615605,0.0114555,0.00625373,0.0064958,0.0128835,0.00194769,0.00448415,0.00667158,0.00610168,0.00693349,0.00294524,0.00276483,0.0152853,0.00745308,0.00854544,0.00169636,0.00226091,0.00327602
2371,0.00976308,0.00485154,0.00526952,0.0057194,0.00757712,0.00118848,0.00197127,0.00159558,0.00573862,0.00233875,0.00599005,0.0115578,0.00627512,0.00647612,0.0128041,0.00196437,0.00445327,0.00688437,0.00630576,0.00696027,0.00303758,0.00293878,0.0154021,0.00741526,0.0086391,0.00147576,0.00226218,0.00331092
2372,0.0098411,0.00498382,0.00564305,0.00557261,0.00778266,0.00137009,0.00173842,0.00175623,0.00572216,0.00237263,0.00577678,0.0115883,0.00622755,0.00649902,0.0126939,0.00200438,0.00453726,0.00717764,0.00650765,0.00688579,0.00296951,0.00313987,0.0154345,0.0074845,0.00880197,0.00137624,0.00217525,0.00322065
2373,0.00983485,0.00516272,0.00592888,0.00536224,0.00788818,0.00162952,0.00153469,0.00190367,0.00561308,0.00256458,0.00558579,0.0115809,0.00614134,0.00654834,0.0124949,0.00205562,0.00453252,0.00745259,0.00662377,0.00675663,0.00296959,0.00334129,0.0154064,0.00757906,0.00895579,0.00125759,0.00209394,0.00317137
2374,0.00982504,0.00538125,0.0061804,0.00511142,0.00795481,0.00183246,0.00141948,0.00185497,0.00536089,0.00273499,0.00531442,0.0115923,0.00611682,0.00653961,0.0122725,0.00212639,0.00441112,0.00756995,0.00667701,0.00656884,0.00293412,0.0033712,0.0152647,0.00767152,0.00905707,0.00114743,0.00213814,0.00315958
2375,0.00976542,0.00562958,0.00636449,0.00498257,0.00797735,0.00192396,0.00147663,0.00169712,0.00507915,0.00292328,0.00494485,0.0117084,0.00611759,0.00658245,0.0120244,0.00219927,0.00420348,0.00761427,0.00666031,0.00630767,0.00300306,0.00299216,0.0151676,0.00760244,0.00908632,0.00116692,0.00241391,0.00323602
2376,0.00959365,0.0059311,0.00626433,0.00507017,0.00793665,0.00208206,0.0014618,0.00158786,0.00470011,0.00320297,0.00461284,0.0118616,0.0062427,0.00664767,0.0116915,0.00223224,0.00400694,0.00756807,0.0065498,0.00601207,0.00316206,0.00278356,0.0151844,0.00749284,0.00906777,0.00133894,0.00259048,0.00333873
2377,0.00940618,0.00630553,0.0055232,0.00532716,0.00780759,0.0023778,0.00149409,0.00156384,0.00441948,0.00357384,0.0043344,0.0119232,0.0065474,0.0066566,0.011277,0.00229829,0.00379823,0.00717791,0.00642958,0.005787,0.00334145,0.0027131,0.0151374,0.00738157,0.00905359,0.00143562,0.00248536,0.00341089
2378,0.00922482,0.00658931,0.00457179,0.00543324,0.00762546,0.00278972,0.00143776,0.00173694,0.00428641,0.00399439,0.00397727,0.0119324,0.00680182,0.00665166,0.0109068,0.00244309,0.00348947,0.00663686,0.00642782,0.00566862,0.00345729,0.00281017,0.0149614,0.00739439,0.00905556,0.00150325,0.00218542,0.00341817
2379,0.00900471,0.00643064,0.00392674,0.00508237,0.0074186,0.00325078,0.00150421,0.00201207,0.00407876,0.00428716,0.00347562,0.01106,0.00649401,0.00634974,0.0104712,0.00250669,0.00318532,0.00604316,0.00647189,0.00554604,0.00352704,0.00267719,0.0146192,0.00747835,0.00903603,0.00156141,0.00206826,0.00341297
2380,0.00884532,0.00561771,0.00358451,0.00424532,0.00701595,0.0038008,0.00188293,0.00252233,0.00359265,0.00442866,0.00288106,0.00860821,0.00536506,0.00542096,0.009952,0.00262317,0.00282348,0.00552359,0.0063294,0.00541483,0.00365979,0.00244763,0.0142563,0.00734134,0.00884242,0.00171245,0.00201265,0.0033414
2381,0.00867978,0.00419279,0.00348229,0.00344124,0.00646338,0.00429426,0.00282798,0.00309238,0.00301151,0.00457734,0.00240027,0.00598276,0.00428934,0.004228,0.00922937,0.00282097,0.00248349,0.00502036,0.00600169,0.00526667,0.00382978,0.00227023,0.01379,0.00700922,0.00847974,0.00193872,0.00198432,0.00327534
2382,0.00834823,0.00253871,0.00367097,0.00340627,0.00595101,0.00464939,0.00337113,0.0034134,0.00284581,0.00474864,0.0022473,0.00416392,0.00344898,0.00303461,0.00854539,0.00288292,0.00230268,0.00422477,0.00561902,0.00491192,0.00388423,0.00209959,0.0131581,0.00648613,0.00800893,0.00205258,0.0020234,0.00333155
2383,0.00783882,0.00127021,0.00396305,0.00371643,0.00549041,0.00462922,0.0035579,0.00359412,0.00337375,0.0048807,0.0020811,0.00328455,0.00273072,0.00206497,0.00781443,0.00308024,0.00222521,0.00336925,0.00547227,0.00466633,0.00383139,0.00188122,0.012393,0.00596922,0.00746024,0.00184737,0.00207698,0.00331006
2384,0.00733429,0.00104156,0.00420051,0.00388105,0.00520269,0.0041557,0.00372616,0.00355912,0.00447312,0.0051988,0.0015963,0.00301072,0.00212539,0.00122021,0.00698102,0.00350246,0.00219035,0.00232945,0.0055006,0.00445177,0.00379537,0.00176574,0.011481,0.00551004,0.00676063,0.0016698,0.00220022,0.00328532
2385,0.00691848,0.00108174,0.00434924,0.00390799,0.00500742,0.00374546,0.00357281,0.00318739,0.00594127,0.00560147,0.00102103,0.00298499,0.0018796,0.000723794,0.00606839,0.00401022,0.00208978,0.0016572,0.00560052,0.00444842,0.00373063,0.00151335,0.0105301,0.00502914,0.00598303,0.00171485,0.00237944,0.00319246
2386,0.00647674,0.00124609,0.00411612,0.00399158,0.00481087,0.00357744,0.00276908,0.00271841,0.00698998,0.00589312,0.000770259,0.0030008,0.00190801,0.000949169,0.00523344,0.00442777,0.00207231,0.00175096,0.00579568,0.00456903,0.0036078,0.00133811,0.00971889,0.00460132,0.00543732,0.00176958,0.00255121,0.00300625
2387,0.00605368,0.00197654,0.00359125,0.00405901,0.00466617,0.0036333,0.00182749,0.00263997,0.00729469,0.0059378,0.00112709,0.00323525,0.00227117,0.0012664,0.00449303,0.00473212,0.00220537,0.00198712,0.00595866,0.00489835,0.00339739,0.00132288,0.00903488,0.00435399,0.00510224,0.0019586,0.00284901,0.00288679
2388,0.00562086,0.00299818,0.00308135,0.00406428,0.00458367,0.00415191,0.00178007,0.00315958,0.00702313,0.00586835,0.00172451,0.0036008,0.00281908,0.0014164,0.00392444,0.00534251,0.00225645,0.00256611,0.00617706,0.00503963,0.00328429,0.00158234,0.00834981,0.00434048,0.00484188,0.00232607,0.00324104,0.00279387
2389,0.00529289,0.00384993,0.00280282,0.00398751,0.00455848,0.00472207,0.00286579,0.00399684,0.00668775,0.005655,0.00224413,0.00381297,0.00313455,0.00138094,0.00374073,0.00580684,0.00237767,0.00349068,0.00647887,0.00506667,0.00335401,0.00178678,0.00779575,0.00438369,0.00471931,0.00263038,0.00372161,0.00271292
2390,0.00503313,0.00437723,0.00275503,0.00386269,0.0045295,0.00519553,0.00385636,0.00494042,0.00653244,0.00578641,0.00262219,0.00387273,0.00323326,0.00128279,0.00401103,0.00600718,0.00242887,0.00446304,0.00670915,0.00496368,0.00353446,0.00192561,0.00745539,0.00442555,0.00474405,0.00305087,0.00406786,0.00278128
2391,0.00486241,0.00472804,0.00277627,0.00376298,0.00435834,0.00563931,0.00442905,0.00583566,0.00631886,0.00588955,0.00292502,0.00383802,0.0032617,0.00126878,0.0047628,0.00596222,0.00243443,0.00551048,0.00688357,0.00452164,0.00359528,0.00198631,0.00723969,0.00454473,0.00485699,0.00357133,0.00403171,0.00289442
2392,0.00461976,0.00494797,0.00280965,0.00360155,0.00405069,0.00604066,0.00476991,0.00652323,0.00589802,0.0057779,0.00328785,0.00375953,0.00327179,0.00136595,0.00567161,0.00603552,0.00234296,0.00650686,0.00709665,0.00401724,0.00351431,0.00181982,0.00699275,0.00468581,0.00498026,0.00431296,0.00370552,0.00312654
2393,0.00436454,0.00500133,0.00297019,0.00363497,0.00356108,0.00631068,0.00500545,0.00688375,0.00523171,0.00567712,0.00370338,0.00370119,0.00325442,0.00155174,0.00671652,0.00616121,0.00189406,0.00739999,0.00716828,0.00374716,0.00337424,0.00148709,0.00660943,0.00481223,0.0050662,0.00556409,0.00368513,0.00355665
2394,0.00396936,0.0049138,0.0033825,0.00372009,0.0029309,0.00641023,0.00500748,0.00698053,0.00454303,0.00583666,0.00414195,0.00375105,0.00342815,0.00177294,0.00785461,0.00627808,0.00122214,0.00805384,0.00698544,0.00397026,0.00319033,0.00138659,0.00632053,0.0049716,0.0050724,0.00716972,0.00430707,0.00402413
2395,0.00355733,0.00480117,0.0039464,0.00396256,0.0025651,0.00647797,0.00490824,0.00690951,0.00413342,0.00606025,0.00455077,0.00389133,0.00362609,0.0019563,0.00897876,0.0065965,0.000768661,0.00847497,0.00699253,0.00445949,0.00303529,0.00168235,0.00632131,0.00517017,0.00526296,0.00879263,0.00505706,0.00459319
2396,0.0031231,0.00475893,0.00440698,0.00423954,0.00250847,0.00661275,0.00482087,0.00675693,0.00396499,0.00617947,0.0049204,0.00396966,0.00359612,0.00219101,0.0098906,0.00733708,0.00084935,0.00876785,0.00703637,0.00495173,0.0030272,0.00221157,0.00637211,0.00555121,0.00544646,0.00979113,0.00538547,0.00497931
2397,0.00274194,0.0047368,0.00485885,0.00449396,0.00286531,0.00674837,0.00487976,0.00650612,0.00367448,0.00619104,0.00527652,0.00409083,0.0035787,0.00239988,0.0105089,0.00829165,0.00100086,0.00887762,0.00704866,0.00523513,0.00309764,0.00257656,0.00623811,0.00583223,0.00565417,0.0102497,0.00548442,0.00515508
2398,0.00231283,0.00473761,0.00524275,0.00456902,0.00327837,0.00675905,0.00510189,0.00626592,0.00342282,0.00614626,0.00554712,0.00418351,0.00366107,0.00248862,0.0110653,0.0090503,0.00108354,0.00897745,0.00713085,0.00524657,0.00298385,0.0027856,0.00634396,0.00615734,0.00590191,0.0103189,0.00545151,0.00511582
2399,0.0019406,0.00472259,0.00555807,0.00442821,0.00370164,0.00660625,0.00531274,0.00608748,0.00338415,0.00612208,0.00572109,0.00422567,0.00373791,0.0024993,0.0115896,0.00944715,0.00119356,0.00921307,0.00726202,0.00499333,0.00295967,0.00294407,0.00670135,0.00647561,0.00608088,0.0103026,0.00547954,0.00510323
2400,0.00162443,0.00472411,0.0057264,0.00418716,0.00421269,0.00644689,0.00528316,0.00591028,0.00337872,0.00606068,0.0058793,0.00421067,0.0037792,0.00250026,0.0120483,0.00986687,0.0012917,0.00921679,0.00738843,0.00472099,0.00320973,0.003131,0.00745206,0.00677063,0.00627354,0.0104196,0.00544795,0.00521324
2401,0.0013818,0.00469556,0.00579292,0.00387583,0.00456991,0.00626757,0.00509362,0.0056549,0.00325614,0.00598612,0.00599239,0.0041705,0.00377793,0.00250145,0.0124336,0.0102783,0.00146787,0.00919883,0.00739747,0.00454443,0.00388542,0.00310689,0.00812582,0.00704257,0.00652628,0.0105136,0.00543289,0.00537951
2402,0.0011667,0.00462767,0.00577434,0.00360933,0.00475335,0.0059833,0.00466452,0.00533174,0.00317534,0.00591102,0.00602888,0.00411876,0.00377964,0.00254383,0.012658,0.010616,0.0016233,0.00927796,0.00734385,0.00430782,0.00472236,0.0030853,0.00865114,0.0074417,0.00676778,0.0105836,0.00546113,0.00546151
2403,0.00113175,0.00454666,0.00573862,0.00330465,0.00459213,0.00573711,0.0041804,0.0049991,0.00315105,0.00586255,0.00591287,0.004087,0.00377187,0.00258432,0.0127294,0.0107868,0.0018449,0.00936467,0.00725402,0.00383041,0.00564144,0.00340939,0.00904023,0.00788336,0.00705247,0.0104358,0.00541754,0.00543098
2404,0.00118853,0.00445478,0.00576857,0.00298431,0.00439551,0.00552391,0.0039758,0.0046362,0.00327066,0.00550118,0.00591909,0.0040412,0.00377117,0.0025379,0.012525,0.0106875,0.00211836,0.0091289,0.00687714,0.00328747,0.00665697,0.0040217,0.00930815,0.00822309,0.0072113,0.0101206,0.00532783,0.00542529
2405,0.00130922,0.00435729,0.00579312,0.00268205,0.00415003,0.00535153,0.00385501,0.00435843,0.00332674,0.00518308,0.00595401,0.00398712,0.00379805,0.0024773,0.0122342,0.0104085,0.0025494,0.00904899,0.00643351,0.00277083,0.0077493,0.00491443,0.00970172,0.00835574,0.00744262,0.00976047,0.00523658,0.00540208
2406,0.00139732,0.00426847,0.00574771,0.00247831,0.00386683,0.00522056,0.00383814,0.00420573,0.00333714,0.0050121,0.00595239,0.00394074,0.00384922,0.00241878,0.0119613,0.0100441,0.00299553,0.00924108,0.00611934,0.00258483,0.00898461,0.00600443,0.0101213,0.00858034,0.00760501,0.0093378,0.00520396,0.00526055
2407,0.00143347,0.00424183,0.00559252,0.00236296,0.00392428,0.00516519,0.00391279,0.00420028,0.00342902,0.00503573,0.00594175,0.00390872,0.00388276,0.00230041,0.0117021,0.00966574,0.00339056,0.00929253,0.00581515,0.00271328,0.0102219,0.00720597,0.0106307,0.00879643,0.00770623,0.0090814,0.00529717,0.00507361
2408,0.00157197,0.00423228,0.00540017,0.00224639,0.00384427,0.0051643,0.00393489,0.00429492,0.00358104,0.00500506,0.00592805,0.00382986,0.00387778,0.00219204,0.0113101,0.00936158,0.00365006,0.0093833,0.00534132,0.00311383,0.0112752,0.00855248,0.011018,0.00875799,0.00772424,0.0089778,0.00555711,0.00486982
2409,0.00188617,0.00418537,0.0051646,0.00196216,0.00362017,0.00521254,0.00382182,0.00441906,0.0035937,0.00482231,0.00585749,0.00379487,0.00378207,0.00211908,0.0109751,0.00894067,0.00393593,0.00941029,0.00476749,0.0036739,0.0120961,0.00978964,0.0109379,0.00884576,0.00781068,0.00890563,0.00555988,0.00517614
2410,0.00236072,0.00416726,0.00503239,0.00168826,0.00327159,0.00532748,0.00374417,0.00467001,0.00379991,0.00464719,0.00583987,0.00373727,0.00359553,0.00216622,0.0106679,0.00852977,0.0041329,0.00941252,0.00438785,0.0041809,0.0126143,0.0107283,0.0108076,0.00885181,0.00781512,0.00853443,0.00526202,0.00540352
2411,0.0027902,0.00414748,0.00494672,0.00146742,0.0028781,0.0053636,0.00360706,0.00482184,0.00407653,0.00451692,0.00593104,0.00376133,0.00352465,0.00217307,0.0102513,0.00797253,0.00431319,0.00930167,0.00413266,0.00446934,0.0128895,0.0112684,0.0107294,0.0085026,0.00761773,0.00831672,0.00507278,0.00532904
2412,0.00312536,0.00410325,0.00476428,0.0012171,0.00259439,0.0052616,0.00343113,0.00473721,0.00436686,0.00438133,0.00613331,0.00384119,0.00357449,0.0020731,0.0099349,0.0076174,0.00454174,0.00922706,0.00353278,0.00448697,0.0130415,0.0114969,0.0103845,0.00799299,0.00740788,0.00811227,0.00521731,0.0048862
2413,0.00325633,0.00401921,0.00458507,0.00105357,0.00254218,0.00510671,0.00333701,0.00449373,0.00467695,0.00422389,0.00625814,0.00396774,0.00372677,0.00191584,0.00972065,0.00734975,0.00468669,0.00900922,0.00309221,0.00417458,0.0127963,0.01148,0.00981086,0.00759095,0.00715269,0.00787232,0.00553284,0.00436566
2414,0.00355382,0.00389885,0.00454221,0.00108564,0.00285981,0.00494046,0.00324011,0.00422462,0.00478313,0.00426716,0.00606997,0.00412244,0.00394308,0.00180385,0.00958757,0.00698537,0.00457671,0.00864855,0.00277925,0.00361254,0.0121861,0.0111362,0.00927031,0.00720688,0.00673001,0.00774384,0.00546487,0.00426469
