time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
1.93,0.0528903,-0.0202137,0.0151034,1.83659,0.996957,-0.243119,-0.278538,0.0789706,-0.0828888,0.109397,0.277053,0.0272976,-0.0028653,0.376712,-0.0293915,-0.00847493,0.0509241,0.0921675,-0.044863,0.00226426,-0.193171,0.0490082,0.0901339,0.155206,-0.256474,-0.182414,1.01425,0.36638,0.00180393,0.00287048,-0.149334,-0.208242,-0.143861,0.796191,0.93753,-0.000125259,-0.00320579,-0.126185,0.133301,-0.247082,1.24658,-0.217574,-0.0531433,-0.841005,-0.253601,-0.128982,0.89094,0.998418,0,0,-0.48008,0.551809,2.42715,-4.54881,0.305786,0,0,0.121467,-0.256933,0.112559,0.584977,0.00549318,0.347214,0.107608,0.153683,0,0,-0.299877,0.184126,-0.46752,-0.948336,-0.0893217,0,0,0.20732,0.312204,-3.33668,-1.21332,7.70157,-2.11812,46.0925,-61.1697,-6.43509,10.7715,-118.856,17.9816,-0.0378852,-17.2805,-0.562767,-1.36972,21.2955,-0.553478,-0.0542955,-0.0192364,4.22365,-13.9168,-8.60012,-0.0221999,-0.796794,-0.28248,1.43121,-0.00184445,0.0736148,-0.03105,1.85714,-3.09803,-0.416605,2.12196,-0.00894511,0.148463,-0.155755,-2.68416,2.09332,-0.702793,1.02471,0.582347,-0.132312,15.184,-5.13136,-6.76817,26.7972,-1.71712,0,0,25.0196,-7.96163,-26.5226,121.289,11.3394,0,0,3.97547,-3.79173,-4.22229,-3.59569,8.19925,-2.80593,-14.1736,0.135815,0,0,1.17306,-2.4221,6.27951,-2.82444,-1.10701,0,0,0,0,1,0,1.65433,0,-0.176562,0.136401,1.68888,-0.0853186,71.9555,890.934,-45.008,0,0,0,0,0,0,0,0,0,0.00021521,0.0373454,8.74909
1.94,0.05136,-0.0186714,0.0125623,1.84916,0.994839,-0.243663,-0.28543,0.0759214,-0.0848554,0.120986,0.286865,0.0272976,-0.0028653,0.374413,-0.0246696,0.0131443,0.0175649,0.0963593,-0.044863,0.00226426,-0.191558,0.0460597,0.0908372,0.160696,-0.2556,-0.179222,1.01391,0.36793,0.00180393,0.00287048,-0.152215,-0.206643,-0.147908,0.786426,0.936526,-0.000125259,-0.00320579,-0.153026,0.154234,-0.25411,1.25683,-0.211751,-0.0544664,-0.689165,-0.304914,-0.196664,1.15891,0.981247,0,0,-0.229884,0.472193,2.16192,-3.33592,0.41918,0,0,0.161222,-0.29485,0.0703364,0.549021,0.0874857,0.319155,-0.0341276,0.155041,0,0,-0.288147,0.159905,-0.404725,-0.976581,-0.100392,0,0,-3.18183,1.08327,-1.09575,-1.34862,4.77431,-2.66523,47.7781,-64.5252,-6.22844,9.68028,-125.291,18.8456,-0.0396185,-20.9696,-5.28678,-2.05787,22.3613,-0.80073,-0.23636,0.0333555,4.32088,-14.1504,-9.26324,-0.193361,-1.02419,-0.340069,1.49964,-0.00116715,0.0831539,-0.0378696,1.9665,-3.24468,-0.439352,2.25883,-0.00905575,0.161412,-0.170847,-1.91598,3.29628,-2.721,1.34158,1.02695,-0.0660936,12.662,-8.50141,-7.69412,24.5007,-2.70025,0,0,21.1639,-5.29951,-40.7989,119.237,8.8194,0,0,3.55194,-5.27018,-2.59908,-5.85115,7.6824,-2.74825,-11.6632,0.190559,0,0,0.0989116,-2.41431,6.13968,-0.652461,-0.94018,0,0,0,0,1,0,1.65863,0,-0.176853,0.129979,1.50692,-0.0745843,78.4026,908.963,-44.9887,0,0,0,0,0,0,0,0,0,0.00022938,0.0373418,6.64939
1.95,0.0496381,-0.0167994,0.00974906,1.86186,0.992824,-0.244215,-0.291055,0.0720221,-0.0875915,0.135026,0.296407,0.0272976,-0.0028653,0.37423,-0.0204776,0.0306836,-0.00387056,0.101433,-0.044863,0.00226426,-0.189591,0.0425842,0.0912807,0.165601,-0.253956,-0.176306,1.0124,0.3695,0.00180393,0.00287048,-0.155087,-0.205286,-0.151341,0.776595,0.935428,-0.000125259,-0.00320579,-0.172186,0.187197,-0.28132,1.27025,-0.201481,-0.0551273,-0.562545,-0.389929,-0.273605,1.40392,0.954245,0,0,-0.0182443,0.419198,1.75393,-2.14355,0.507374,0,0,0.196741,-0.347552,0.0443457,0.490509,0.16431,0.291672,-0.150759,0.156947,0,0,-0.287157,0.135762,-0.343328,-0.983105,-0.109794,0,0,-0.114358,0.0459454,0.333196,-0.535002,0.206397,0.555133,51.2418,-67.4143,-5.90308,7.46295,-131.298,19.5762,-0.0411145,-23.5932,-7.42079,-2.42509,22.3624,-0.942779,-0.331681,0.0707148,7.0867,-14.1612,-10.018,-0.344339,-1.3121,-0.426769,1.59999,-0.000703906,0.0977913,-0.0496559,2.25782,-3.33264,-0.455419,2.46313,-0.00888733,0.181425,-0.192245,-0.391457,4.69559,-4.68984,1.843,1.44954,-0.0242441,9.4228,-12.2256,-9.17227,21.4321,-3.85621,0,0,13.3484,-1.86073,-47.9963,107.821,2.15029,0,0,3.20395,-6.87351,-0.99647,-8.47832,7.06715,-3.04024,-8.85853,0.244434,0,0,-0.934212,-2.30127,5.92656,1.60981,-0.620557,0,0,0,0,1,0,1.66267,0,-0.177255,0.121065,1.31098,-0.0630013,85.3538,924.273,-44.4175,0,0,0,0,0,0,0,0,0,0.000244168,0.0373319,0.873617
1.96,0.0478771,-0.0144579,0.00646687,1.87475,0.990955,-0.244768,-0.295738,0.0669003,-0.0912447,0.151208,0.305564,0.0272976,-0.0028653,0.375383,-0.0164717,0.0434233,-0.0145239,0.106722,-0.044863,0.00226426,-0.187303,0.0384213,0.0916245,0.169659,-0.251607,-0.173693,1.01001,0.371094,0.00180393,0.00287048,-0.158052,-0.204158,-0.154182,0.766924,0.934268,-0.000125259,-0.00320579,-0.176101,0.234153,-0.328219,1.28868,-0.186986,-0.0553698,-0.468317,-0.512184,-0.365327,1.61824,0.915683,0,0,0.11524,0.400591,1.27397,-1.06534,0.528877,0,0,0.228781,-0.416287,0.034381,0.405726,0.234981,0.26127,-0.239345,0.159391,0,0,-0.2965,0.112749,-0.284063,-0.967007,-0.115999,0,0,2.92928,0.778868,1.38085,0.155427,1.65096,-0.439803,54.5496,-68.3168,-5.44935,4.80392,-136.614,20.0334,-0.0416344,-24.522,-8.07263,-2.40119,21.238,-0.979532,-0.344945,0.0926332,8.80578,-13.5929,-9.81831,-0.386824,-1.45866,-0.464953,1.69247,0.000808739,0.111899,-0.055735,2.48884,-3.48855,-0.494104,2.64572,-0.00992301,0.197439,-0.214991,1.35328,6.18983,-5.75029,2.32086,1.85828,-0.123024,6.05175,-15.4248,-10.5319,18.4194,-5.68777,0,0,4.2754,1.5857,-47.9609,90.8288,-7.68687,0,0,2.4633,-8.28027,0.449869,-11.1639,6.41853,-3.94117,-5.99624,0.266298,0,0,-1.52443,-2.30382,6.22187,3.83219,-0.325127,0,0,0,0,1,0,1.66643,0,-0.177756,0.109273,1.10064,-0.0512589,92.8879,935.601,-43.5728,0,0,0,0,0,0,0,0,0,0.000256307,0.0374164,3.74664
1.97,0.0462515,-0.0114973,0.00260966,1.88787,0.989271,-0.245334,-0.299816,0.060236,-0.0959512,0.169232,0.314152,0.0272976,-0.0028653,0.376963,-0.0123072,0.0513669,-0.0160945,0.111242,-0.044863,0.00226426,-0.184769,0.0334304,0.0920133,0.172599,-0.248615,-0.171474,1.00701,0.372714,0.00180393,0.00287048,-0.161169,-0.203261,-0.1564,0.757638,0.933076,-0.000125259,-0.00320579,-0.162568,0.296051,-0.385721,1.31189,-0.168403,-0.0566,-0.407799,-0.666432,-0.470647,1.80243,0.858805,0,0,0.157994,0.416448,0.79436,-0.157051,0.452008,0,0,0.253414,-0.49909,0.0388797,0.294086,0.299166,0.221858,-0.299307,0.162054,0,0,-0.311744,0.0897107,-0.221844,-0.928685,-0.11925,0,0,2.45483,0.441384,2.04916,0.281633,1.75505,-0.6138,56.2517,-67.9826,-4.86919,2.20238,-140.928,20.0711,-0.0396852,-23.6153,-6.65784,-2.03556,19.1748,-0.944332,-0.274793,0.102495,7.03926,-13.3148,-8.96252,-0.427103,-1.51856,-0.479272,1.69294,0.00101426,0.114275,-0.0574694,2.66815,-3.58026,-0.513902,2.76129,-0.0103605,0.208641,-0.23004,2.70574,7.30145,-5.80526,2.62174,2.08428,-0.264151,3.35796,-17.5593,-11.2349,16.3635,-8.43396,0,0,-3.58016,4.60447,-42.3189,71.8823,-19.1192,0,0,1.2847,-9.31231,1.55846,-13.5737,5.73993,-5.44532,-3.4278,0.237332,0,0,-1.45013,-2.44295,7.12752,5.83769,-0.142834,0,0,0,0,1,0,1.66996,0,-0.178337,0.0927612,0.864336,-0.0391927,100.993,941.035,-42.6706,0,0,0,0,0,0,0,0,0,0.000264729,0.0373735,3.73582
1.98,0.0448964,-0.00780669,-0.00182808,1.90125,0.987795,-0.245927,-0.303559,0.0518157,-0.101781,0.188893,0.321897,0.0272976,-0.0028653,0.378184,-0.00768226,0.0550786,-0.0104767,0.11385,-0.044863,0.00226426,-0.182107,0.0275083,0.0925579,0.174183,-0.245049,-0.1698,1.00368,0.374359,0.00180393,0.00287048,-0.164432,-0.202608,-0.157906,0.748935,0.931869,-0.000125259,-0.00320579,-0.13551,0.369066,-0.443774,1.3381,-0.14756,-0.0592415,-0.37422,-0.842025,-0.582995,1.96607,0.774465,0,0,0.122192,0.462493,0.371171,0.561772,0.260816,0,0,0.266261,-0.592213,0.0544643,0.158349,0.356566,0.167405,-0.333585,0.164428,0,0,-0.326245,0.0652812,-0.150569,-0.870308,-0.120679,0,0,0.154685,-1.73032,2.4682,-0.306225,2.42518,-0.619307,56.3192,-66.7929,-4.19157,-0.206098,-143.971,19.6004,-0.03471,-20.2562,-4.03308,-1.50145,16.1896,-0.847037,-0.161518,0.102553,2.68165,-14.1128,-7.66788,-0.452056,-1.51912,-0.480784,1.61799,6.33733e-05,0.106084,-0.0564882,2.75079,-3.57719,-0.509823,2.79307,-0.0102761,0.214105,-0.235233,3.37227,7.78763,-4.97874,2.69496,2.10668,-0.413538,2.13487,-18.4647,-10.8929,15.9322,-12.1776,0,0,-8.75531,6.91585,-33.5871,53.3461,-30.4313,0,0,0.0508702,-9.88908,2.26534,-15.3703,5.01512,-7.19392,-1.58464,0.169406,0,0,-0.809225,-2.55431,8.11649,7.45126,0.00024043,0,0,0,0,1,0,1.67333,0,-0.178978,0.0714714,0.611958,-0.0272198,109.651,938.861,-41.7605,0,0,0,0,0,0,0,0,0,0.00026891,0.0372331,3.93303
1.99,0.0438785,-0.00333727,-0.0067637,1.9149,0.98653,-0.246561,-0.307087,0.041549,-0.1087,0.210147,0.328424,0.0272976,-0.0028653,0.378531,-0.00236575,0.0554316,0.000475596,0.113415,-0.044863,0.00226426,-0.179439,0.0205972,0.0933291,0.174229,-0.240982,-0.168846,1.00018,0.37602,0.00180393,0.00287048,-0.167775,-0.202211,-0.1586,0.740977,0.930662,-0.000125259,-0.00320579,-0.101788,0.446942,-0.493561,1.36505,-0.126493,-0.0633769,-0.352871,-1.02667,-0.691925,2.12539,0.652689,0,0,0.0346389,0.531651,0.0353,1.09523,-0.0434971,0,0,0.266769,-0.691104,0.0771176,0.00464555,0.406717,0.095466,-0.349432,0.166122,0,0,-0.334337,0.0397381,-0.069404,-0.795796,-0.120676,0,0,1.08,1.86455,3.11638,0.461451,1.46899,-0.999485,56.1282,-63.618,-3.50211,-2.64526,-145.535,18.6265,-0.0263509,-14.1285,-2.77217,-0.996918,12.3227,-0.682733,-0.0765199,0.09428,-1.91597,-12.8158,-5.81012,-0.449449,-1.48969,-0.460718,1.47992,-0.00162073,0.090407,-0.0513315,2.69902,-3.46426,-0.509443,2.76133,-0.0113467,0.212079,-0.236563,3.3599,8.02576,-3.53905,2.6041,1.89983,-0.566672,2.92332,-18.2205,-9.28192,17.4124,-16.9119,0,0,-11.018,8.29978,-24.1331,36.1615,-40.0829,0,0,-0.681804,-9.86835,2.58725,-16.3079,4.24929,-8.6406,-0.82069,0.0982162,0,0,0.0709055,-2.38538,8.22424,8.57208,0.307114,0,0,0,0,1,0,1.67657,0,-0.179688,0.0468809,0.366621,-0.0160814,118.66,927.953,-40.7036,0,0,0,0,0,0,0,0,0,0.000271971,0.0370593,4.21006
2,0.0431966,0.00193473,-0.0120532,1.92881,0.985455,-0.247251,-0.310324,0.0294602,-0.116548,0.233142,0.33326,0.0272976,-0.0028653,0.377775,0.00378073,0.0533713,0.0150441,0.108972,-0.044863,0.00226426,-0.176839,0.0126994,0.094359,0.172645,-0.23649,-0.168755,0.996607,0.377691,0.00180393,0.00287048,-0.171111,-0.202052,-0.158472,0.733876,0.929486,-0.000125259,-0.00320579,-0.0681887,0.5272,-0.528952,1.39109,-0.107495,-0.0690436,-0.323638,-1.20888,-0.784744,2.29952,0.48357,0,0,-0.0755408,0.614649,-0.206031,1.45685,-0.444326,0,0,0.259951,-0.789787,0.10299,-0.158433,0.44921,0.00905999,-0.357638,0.167104,0,0,-0.333628,0.0158843,0.0128383,-0.710075,-0.117605,0,0,12.9257,10.1002,3.59061,-0.0327292,2.1498,-0.520218,57.4302,-58.8402,-2.88173,-5.57704,-145.463,17.2155,-0.0149836,-5.07564,-2.90713,-0.589714,7.61511,-0.448143,-0.0388559,0.0766811,-2.04062,-9.63619,-4.07757,-0.48259,-1.54728,-0.466971,1.34779,-0.0040549,0.0762149,-0.0496605,2.54636,-3.26015,-0.507469,2.71107,-0.0128067,0.208532,-0.237689,3.28807,8.02313,-2.17726,2.4176,1.56757,-0.668331,5.59839,-17.2246,-6.50586,20.6846,-22.5505,0,0,-11.3402,8.75158,-15.7733,20.3936,-46.5414,0,0,-0.659806,-9.31902,2.71992,-16.3624,3.44429,-9.56358,-1.12867,0.0323179,0,0,0.922318,-1.99049,7.62948,9.14671,0.600855,0,0,0,0,1,0,1.6797,0,-0.180483,0.0215947,0.153627,-0.00664214,127.589,907.683,-39.244,0,0,0,0,0,0,0,0,0,0.000277634,0.0368033,16.9374
2.01,0.0428435,0.00800904,-0.0175605,1.94297,0.984537,-0.248008,-0.313,0.015649,-0.125046,0.258206,0.33584,0.0272976,-0.0028653,0.375886,0.0108024,0.0497336,0.0316519,0.0998744,-0.044863,0.00226426,-0.174306,0.00386958,0.0956609,0.169425,-0.231654,-0.169621,0.992917,0.379365,0.00180393,0.00287048,-0.174355,-0.202092,-0.15758,0.72769,0.92837,-0.000125259,-0.00320579,-0.035308,0.607431,-0.550725,1.41527,-0.0918193,-0.0757269,-0.267654,-1.38112,-0.849803,2.50636,0.258065,0,0,-0.188943,0.702165,-0.363764,1.66078,-0.90974,0,0,0.253353,-0.882977,0.130189,-0.322057,0.483653,-0.0865758,-0.368925,0.167427,0,0,-0.324405,-0.00402063,0.0891331,-0.618608,-0.111597,0,0,26.4297,17.9435,3.96231,0.373498,2.46361,-0.880576,58.6913,-53.8607,-2.35001,-8.57656,-143.563,15.4604,-0.00147007,3.43002,-3.91269,-0.299136,3.24552,-0.179367,-0.0507408,0.0494347,-0.788362,-6.4747,-2.97436,-0.501768,-1.63755,-0.493231,1.22069,-0.00714404,0.0623759,-0.0511949,2.42697,-3.04775,-0.499964,2.64649,-0.0140612,0.203633,-0.236426,2.96906,7.54835,-1.46244,2.22032,1.10584,-0.714967,9.58515,-16.1004,-3.19859,25.3107,-28.797,0,0,-10.9982,8.19403,-9.51689,6.39078,-48.2768,0,0,-0.122244,-8.2638,2.94167,-15.5868,2.63267,-9.87889,-2.24553,-0.0355187,0,0,1.50765,-1.4938,6.80606,9.24934,0.676323,0,0,0,0,1,0,1.68274,0,-0.181374,0.00186528,0.0120303,-0.000508831,136.077,877.642,-37.1206,0,0,0,0,0,0,0,0,0,0.000286012,0.03637,32.2983
2.02,0.0427873,0.0148382,-0.023214,1.95734,0.983729,-0.248837,-0.314718,0.000227743,-0.133864,0.2858,0.335541,0.0272976,-0.0028653,0.372897,0.0186434,0.0451443,0.0488988,0.0859494,-0.044863,0.00226426,-0.171784,-0.00578657,0.097257,0.164645,-0.226554,-0.171474,0.989004,0.381036,0.00180393,0.00287048,-0.177449,-0.202282,-0.156008,0.722429,0.927322,-0.000125259,-0.00320579,-0.00561736,0.682914,-0.565349,1.43747,-0.0807609,-0.0828766,-0.171803,-1.54213,-0.881788,2.75947,-0.0299042,0,0,-0.298925,0.784105,-0.458933,1.72469,-1.39251,0,0,0.252131,-0.965615,0.159606,-0.477925,0.50998,-0.185365,-0.39138,0.167072,0,0,-0.309329,-0.0189586,0.157194,-0.526115,-0.104833,0,0,38.8098,24.6768,4.4419,-0.234625,0.643937,-0.0449237,59.5464,-49.0817,-1.88118,-11.5798,-139.665,13.5006,0.0135688,9.79588,-5.48657,-0.140295,-0.104351,0.0969384,-0.111106,0.0132215,1.17137,-3.21202,-2.6035,-0.557111,-1.75062,-0.53261,1.0843,-0.0108025,0.0480426,-0.0546577,2.36645,-2.83906,-0.485644,2.57341,-0.0146861,0.198093,-0.233168,2.53524,6.66079,-1.36358,1.98969,0.512256,-0.696774,14.405,-15.0804,0.210621,30.7803,-35.5959,0,0,-10.1233,6.81477,-5.92157,-3.8754,-43.8976,0,0,0.605799,-6.75565,3.14937,-14.0554,1.84728,-9.52863,-3.83445,-0.0914483,0,0,1.82998,-1.02206,5.9915,9.11309,0.494894,0,0,0,0,1,0,1.68569,0,-0.182353,-0.0105868,-0.0618277,0.00252947,143.422,837.597,-34.2674,0,0,0,0,0,0,0,0,0,0.000294873,0.0357526,46.2099
2.03,0.0429847,0.0223334,-0.0290038,1.97191,0.982973,-0.249736,-0.314996,-0.0167016,-0.142661,0.316473,0.331683,0.0272976,-0.0028653,0.368895,0.027166,0.0399628,0.0657582,0.0676345,-0.044863,0.00226426,-0.169203,-0.0161183,0.099168,0.15846,-0.221269,-0.174281,0.984706,0.382697,0.00180393,0.00287048,-0.180359,-0.202574,-0.153837,0.718079,0.926323,-0.000125259,-0.00320579,0.019735,0.749522,-0.578985,1.45737,-0.0756383,-0.0898443,-0.0277522,-1.69293,-0.879682,3.06727,-0.385863,0,0,-0.400157,0.852253,-0.518148,1.68594,-1.83148,0,0,0.258189,-1.03317,0.1911,-0.618479,0.528452,-0.280651,-0.429725,0.166157,0,0,-0.291029,-0.0291791,0.217109,-0.434984,-0.0998845,0,0,48.3389,29.5554,4.83661,-0.147586,0.0498456,-0.0967961,59.9383,-44.3101,-1.44067,-14.5497,-133.622,11.4777,0.029088,13.7156,-7.27833,-0.109921,-2.17677,0.363541,-0.208798,-0.030565,2.92532,-0.46217,-2.93,-0.631905,-1.82595,-0.56183,0.947213,-0.0139098,0.034617,-0.0572148,2.42514,-2.6894,-0.475128,2.51212,-0.0150055,0.192923,-0.230756,2.06976,5.43329,-1.45734,1.71123,-0.17668,-0.670779,19.6347,-14.0989,3.43639,36.4436,-42.9603,0,0,-8.31412,4.974,-4.88187,-8.53024,-32.7939,0,0,1.21515,-4.90076,2.98237,-11.8793,1.1085,-8.44846,-5.57256,-0.113616,0,0,2.01164,-0.661366,5.2073,9.05051,0.166225,0,0,0,0,1,0,1.68862,0,-0.18341,-0.0172502,-0.091346,0.00355552,148.677,787.302,-30.6447,0,0,0,0,0,0,0,0,0,0.000297718,0.0350184,56.8647
2.04,0.043389,0.030372,-0.0349394,1.98666,0.982199,-0.250701,-0.31331,-0.0350408,-0.151114,0.35079,0.323528,0.0272976,-0.0028653,0.364062,0.0361859,0.0342932,0.0817646,0.0460403,-0.044863,0.00226426,-0.166499,-0.0269401,0.101377,0.151088,-0.215874,-0.177932,0.979852,0.384348,0.00180393,0.00287048,-0.183068,-0.202931,-0.151145,0.714634,0.925341,-0.000125259,-0.00320579,0.0404326,0.803855,-0.593558,1.47448,-0.0774051,-0.0965521,0.168595,-1.83392,-0.845318,3.43171,-0.815466,0,0,-0.483299,0.901993,-0.566967,1.60064,-2.15942,0,0,0.27034,-1.08218,0.220923,-0.737272,0.539537,-0.365136,-0.48545,0.165021,0,0,-0.270912,-0.0357928,0.269182,-0.344479,-0.0982222,0,0,54.0203,32.129,5.00347,0.133694,1.34987,0.0348146,59.4919,-39.3435,-1.00546,-17.2407,-125.345,9.51527,0.0437568,15.349,-8.56904,-0.168988,-3.01146,0.603736,-0.316658,-0.0788866,3.9039,1.62473,-3.82156,-0.743247,-1.83955,-0.565323,0.800171,-0.0158176,0.0215212,-0.0563588,2.63202,-2.58065,-0.472551,2.46863,-0.0154548,0.188068,-0.230465,1.51366,4.00106,-1.17654,1.34745,-0.97413,-0.669605,24.9262,-12.9968,6.26463,41.5317,-50.6916,-3.05637e-09,-3.5822e-12,-5.17326,3.17304,-5.38666,-7.06216,-15.8705,-3.181e-09,-1.73082e-10,1.56796,-2.86408,1.98593,-9.20223,0.414706,-6.554,-7.22826,-0.0759387,1.55603e-10,-1.31362e-10,2.25172,-0.377064,4.04706,9.17447,-0.066797,1.98943e-10,-1.11786e-10,0,0,1,0,1.69165,0,-0.184528,-0.0183754,-0.0883328,0.00318276,151.141,726.551,-26.1787,0,0,0,0,0,0,0,0,0,0.000291336,0.0345087,63.0662
2.05,0.0439447,0.0388106,-0.0409926,2.00154,0.981327,-0.251734,-0.309131,-0.0546796,-0.15894,0.38926,0.310304,0.0272976,-0.0028653,0.358712,0.0455231,0.0280848,0.0970647,0.022859,-0.044863,0.00226426,-0.163639,-0.0380483,0.103785,0.142795,-0.210437,-0.182239,0.974275,0.38599,0.00180393,0.00287048,-0.185552,-0.203327,-0.148049,0.712107,0.924352,-0.000125259,-0.00320579,0.0555693,0.843866,-0.605324,1.48796,-0.0871464,-0.103248,0.417857,-1.96389,-0.782672,3.84702,-1.32238,-3.05637e-11,-3.5822e-14,-0.535031,0.933723,-0.620834,1.53001,-2.31813,-3.181e-11,-1.73082e-12,0.28602,-1.11082,0.240783,-0.829295,0.543684,-0.430676,-0.557733,0.164262,1.55603e-12,-1.31362e-12,-0.248395,-0.0395634,0.309652,-0.252734,-0.0988902,1.98943e-12,-1.11786e-12,56.1624,32.4531,4.86545,0.308567,0.207643,-0.219153,58.169,-33.8719,-0.553896,-19.5295,-114.825,7.73556,0.0561549,15.088,-8.8316,-0.261702,-2.86995,0.800148,-0.404475,-0.12669,3.71246,2.99638,-4.93186,-0.907926,-1.75017,-0.530128,0.623302,-0.0163921,0.00728077,-0.0502189,2.96815,-2.50579,-0.465572,2.42692,-0.0149051,0.183611,-0.229655,1.1968,2.53031,-0.203912,0.886342,-1.90227,-0.731569,29.3666,-11.6036,8.81673,45.0002,-58.5243,3.05637e-09,3.5822e-12,-1.3089,1.85405,-6.08963,-0.852136,4.46124,3.181e-09,1.73082e-10,1.14773,-0.829705,0.129847,-6.28362,-0.267404,-4.20739,-8.43994,-0.00388746,-1.55603e-10,1.31362e-10,2.89755,-0.439837,3.58935,9.31939,-0.359133,-1.98943e-10,1.11786e-10,0,0,1,0,1.69477,0,-0.185665,-0.0218526,-0.0954944,0.00305831,150.116,655.998,-21.009,0,0,0,0,0,0,0,0,0,0.00028005,0.0338187,65.0483
